Date,Trigger_Time,Timestamp,Symbol,Direction,Entry_Price,Exit_Price,SL_Price,Target1_Price,Target2_Price,Shares,Outcome,PnL_Rs,Return_Pct,Capital_After
2024-05-03,09:15 AM,2024-05-03 09:15,ASHOKLEY,LONG,96.88,96.19,94.94,99.78,101.72,844,EXPIRED_SAME_DAY,-581.87,-0.003557,162980.23
2024-05-03,09:15 AM,2024-05-03 09:15,BHEL,LONG,294.18,308.89,288.3,303.01,308.89,277,HIT_T2,4074.43,0.025,167054.65
2024-05-03,09:15 AM,2024-05-03 09:15,MAHABANK,LONG,64.63,63.33,63.33,66.57,67.86,1292,HIT_SL,-1669.96,-0.009996,165384.7
2024-05-06,09:15 AM,2024-05-06 09:15,ASHOKLEY,LONG,96.85,95.5,94.91,99.76,101.69,853,EXPIRED_SAME_DAY,-1155.87,-0.006989,164228.83
2024-05-06,09:15 AM,2024-05-06 09:15,BHEL,LONG,306.26,300.13,300.13,315.45,321.57,268,HIT_SL,-1641.54,-0.009995,162587.29
2024-05-06,09:15 AM,2024-05-06 09:15,AJANTPHARM,LONG,2319.45,2273.06,2273.06,2389.04,2435.43,35,HIT_SL,-1623.62,-0.009986,160963.67
2024-05-07,09:15 AM,2024-05-07 09:15,BLUEDART,LONG,7150.55,7146.09,7007.54,7365.07,7508.08,11,EXPIRED_SAME_DAY,-49.14,-0.000305,160914.53
2024-05-07,09:15 AM,2024-05-07 09:15,AJANTPHARM,LONG,2349.07,2302.09,2302.09,2419.55,2466.53,34,HIT_SL,-1597.37,-0.009927,159317.16
2024-05-07,09:15 AM,2024-05-07 09:15,BRIGADE,LONG,835.66,818.94,818.94,860.73,877.44,95,HIT_SL,-1587.75,-0.009966,157729.41
2024-05-08,09:15 AM,2024-05-08 09:15,BLUEDART,LONG,7048.79,7260.26,6907.82,7260.26,7401.23,11,HIT_T1,2326.1,0.014747,160055.51
2024-05-08,09:15 AM,2024-05-08 09:15,AJANTPHARM,LONG,2336.11,2299.3,2289.39,2406.19,2452.91,34,EXPIRED_SAME_DAY,-1251.38,-0.007818,158804.13
2024-05-08,09:15 AM,2024-05-08 09:15,BRIGADE,LONG,812.51,825.09,796.26,836.88,853.13,97,EXPIRED_SAME_DAY,1220.17,0.007684,160024.31
2024-05-09,09:15 AM,2024-05-09 09:15,BLUEDART,LONG,7226.55,7082.02,7082.02,7443.35,7587.88,11,HIT_SL,-1589.84,-0.009935,158434.47
2024-05-09,09:15 AM,2024-05-09 09:15,BHARATFORG,LONG,1389.97,1431.67,1362.17,1431.67,1459.47,56,HIT_T1,2335.16,0.014739,160769.62
2024-05-09,09:15 AM,2024-05-09 09:15,ABB,LONG,7026.14,6885.62,6885.62,7236.92,7377.45,11,HIT_SL,-1545.75,-0.009615,159223.87
2024-05-10,09:15 AM,2024-05-10 09:15,BLUEDART,LONG,7009.18,6869.0,6869.0,7219.45,7359.64,11,HIT_SL,-1542.02,-0.009685,157681.85
2024-05-10,09:15 AM,2024-05-10 09:15,BHARATFORG,LONG,1399.43,1371.44,1371.44,1441.41,1469.4,56,HIT_SL,-1567.36,-0.00994,156114.49
2024-05-10,09:15 AM,2024-05-10 09:15,AJANTPHARM,LONG,2382.62,2334.97,2334.97,2454.1,2501.76,32,HIT_SL,-1524.88,-0.009768,154589.61
2024-05-13,09:15 AM,2024-05-13 09:15,BHARATFORG,LONG,1369.73,1394.9,1342.34,1410.82,1438.22,56,EXPIRED_SAME_DAY,1409.48,0.009118,155999.09
2024-05-13,09:15 AM,2024-05-13 09:15,ABB,LONG,7362.58,7730.71,7215.32,7583.45,7730.71,10,HIT_T2,3681.29,0.023598,159680.38
2024-05-13,09:15 AM,2024-05-13 09:15,BRITANNIA,LONG,4863.93,4917.22,4766.65,5009.85,5107.13,16,EXPIRED_SAME_DAY,852.6,0.005339,160532.98
2024-05-14,09:15 AM,2024-05-14 09:15,ABB,LONG,7835.54,7880.25,7678.83,8070.6,8227.31,10,EXPIRED_SAME_DAY,447.12,0.002785,160980.1
2024-05-14,09:15 AM,2024-05-14 09:15,BHARATFORG,LONG,1392.88,1419.38,1365.02,1434.67,1462.52,57,EXPIRED_SAME_DAY,1510.45,0.009383,162490.55
2024-05-14,09:15 AM,2024-05-14 09:15,CGPOWER,LONG,588.53,606.18,576.76,606.18,617.95,138,HIT_T1,2436.5,0.014995,164927.06
2024-05-15,09:15 AM,2024-05-15 09:15,ABB,LONG,7879.42,7883.61,7721.83,8115.8,8273.39,10,EXPIRED_SAME_DAY,41.93,0.000254,164968.99
2024-05-15,09:15 AM,2024-05-15 09:15,BHARATFORG,LONG,1417.61,1440.9,1389.25,1460.13,1488.49,58,EXPIRED_SAME_DAY,1351.25,0.008191,166320.24
2024-05-15,09:15 AM,2024-05-15 09:15,BEML,LONG,1884.12,1846.44,1846.44,1940.65,1978.33,44,HIT_SL,-1658.03,-0.009969,164662.21
2024-05-16,09:15 AM,2024-05-16 09:15,ABB,LONG,7883.61,8120.12,7725.94,8120.12,8277.79,10,HIT_T1,2365.08,0.014363,167027.3
2024-05-16,09:15 AM,2024-05-16 09:15,BEML,LONG,1877.71,1840.15,1840.15,1934.04,1971.59,44,HIT_SL,-1652.38,-0.009893,165374.92
2024-05-16,09:15 AM,2024-05-16 09:15,CGPOWER,LONG,634.33,621.65,621.65,653.36,666.05,130,HIT_SL,-1649.27,-0.009973,163725.65
2024-05-17,09:15 AM,2024-05-17 09:15,ABB,LONG,8093.96,8163.54,7932.08,8336.78,8498.66,10,EXPIRED_SAME_DAY,695.78,0.00425,164421.43
2024-05-17,09:15 AM,2024-05-17 09:15,BEML,LONG,1831.81,1923.4,1795.18,1886.77,1923.4,44,HIT_T2,4029.99,0.02451,168451.42
2024-05-17,09:15 AM,2024-05-17 09:15,BLUESTARCO,LONG,1553.38,1561.37,1522.31,1599.98,1631.05,54,EXPIRED_SAME_DAY,431.39,0.002561,168882.81
2024-05-21,09:15 AM,2024-05-21 09:15,BEML,LONG,2072.63,2031.18,2031.18,2134.81,2176.26,40,HIT_SL,-1658.11,-0.009818,167224.71
2024-05-21,09:15 AM,2024-05-21 09:15,BDL,LONG,1259.22,1322.18,1234.03,1296.99,1322.18,66,HIT_T2,4155.42,0.024849,171380.13
2024-05-21,09:15 AM,2024-05-21 09:15,ABB,LONG,8142.72,8337.07,7979.86,8387.0,8549.85,10,EXPIRED_SAME_DAY,1943.52,0.01134,173323.65
2024-05-22,09:15 AM,2024-05-22 09:15,BDL,LONG,1274.1,1337.8,1248.61,1312.32,1337.8,68,HIT_T2,4331.93,0.024993,177655.58
2024-05-22,09:15 AM,2024-05-22 09:15,BALKRISIND,LONG,3005.14,3095.29,2945.04,3095.29,3155.4,29,HIT_T1,2614.47,0.014717,180270.05
2024-05-22,09:15 AM,2024-05-22 09:15,BEL,LONG,272.93,267.47,267.47,281.12,286.58,330,HIT_SL,-1801.35,-0.009993,178468.7
2024-05-23,09:15 AM,2024-05-23 09:15,BDL,LONG,1321.21,1387.27,1294.79,1360.85,1387.27,67,HIT_T2,4426.06,0.0248,182894.76
2024-05-23,09:15 AM,2024-05-23 09:15,BALKRISIND,LONG,3065.11,3003.8,3003.8,3157.06,3218.36,29,HIT_SL,-1777.76,-0.00972,181117.0
2024-05-23,09:15 AM,2024-05-23 09:15,BEL,LONG,282.1,284.26,276.45,290.56,296.2,321,EXPIRED_SAME_DAY,695.83,0.003842,181812.83
2024-05-24,09:15 AM,2024-05-24 09:15,BDL,LONG,1423.33,1494.49,1394.86,1466.03,1494.49,63,HIT_T2,4483.48,0.02466,186296.31
2024-05-24,09:15 AM,2024-05-24 09:15,BEL,LONG,283.77,292.28,278.1,292.28,297.96,328,HIT_T1,2792.3,0.014989,189088.62
2024-05-24,09:15 AM,2024-05-24 09:15,BALKRISIND,LONG,2999.33,2997.21,2939.34,3089.31,3149.3,31,EXPIRED_SAME_DAY,-65.63,-0.000347,189022.99
2024-05-27,09:15 AM,2024-05-27 09:15,BDL,LONG,1567.2,1614.22,1535.86,1614.22,1645.56,60,HIT_T1,2820.97,0.014924,191843.96
2024-05-27,09:15 AM,2024-05-27 09:15,BEL,LONG,297.32,291.37,291.37,306.24,312.18,322,HIT_SL,-1914.73,-0.009981,189929.22
2024-05-27,09:15 AM,2024-05-27 09:15,BEML,LONG,2264.6,2219.31,2219.31,2332.54,2377.83,41,HIT_SL,-1856.97,-0.009777,188072.25
2024-05-28,09:15 AM,2024-05-28 09:15,BDL,LONG,1529.51,1498.92,1498.92,1575.4,1605.99,61,HIT_SL,-1866.0,-0.009922,186206.25
2024-05-28,09:15 AM,2024-05-28 09:15,AEGISLOG,LONG,724.61,760.84,710.12,746.35,760.84,128,HIT_T2,4637.5,0.024905,190843.75
2024-05-28,09:15 AM,2024-05-28 09:15,BEL,LONG,291.36,285.53,285.53,300.1,305.93,327,HIT_SL,-1905.48,-0.009985,188938.27
2024-05-29,09:15 AM,2024-05-29 09:15,AEGISLOG,LONG,733.99,756.01,719.31,756.01,770.69,128,HIT_T1,2818.51,0.014918,191756.78
2024-05-29,09:15 AM,2024-05-29 09:15,BDL,LONG,1432.31,1503.92,1403.66,1475.27,1503.92,66,HIT_T2,4726.61,0.024649,196483.39
2024-05-29,09:15 AM,2024-05-29 09:15,CIEINDIA,LONG,519.05,518.52,508.67,534.62,545.0,189,EXPIRED_SAME_DAY,-99.91,-0.000509,196383.47
2024-05-30,09:15 AM,2024-05-30 09:15,BDL,LONG,1542.41,1535.02,1511.56,1588.68,1619.53,63,EXPIRED_SAME_DAY,-465.55,-0.002371,195917.92
2024-05-30,09:15 AM,2024-05-30 09:15,AEGISLOG,LONG,726.67,712.14,712.14,748.47,763.0,134,HIT_SL,-1947.48,-0.00994,193970.45
2024-05-30,09:15 AM,2024-05-30 09:15,AUBANK,LONG,644.46,636.19,631.57,663.79,676.68,150,EXPIRED_SAME_DAY,-1240.31,-0.006394,192730.14
2024-05-31,09:15 AM,2024-05-31 09:15,AEGISLOG,LONG,689.95,676.15,676.15,710.65,724.45,139,HIT_SL,-1918.06,-0.009952,190812.08
2024-05-31,09:15 AM,2024-05-31 09:15,3MINDIA,LONG,32378.43,31730.87,31730.87,33349.79,33997.36,2,HIT_SL,-1295.14,-0.006788,189516.94
2024-05-31,09:15 AM,2024-05-31 09:15,BDL,LONG,1612.83,1580.57,1580.57,1661.22,1693.47,58,HIT_SL,-1870.88,-0.009872,187646.06
2024-06-03,09:15 AM,2024-06-03 09:15,3MINDIA,LONG,32472.85,31823.39,31823.39,33447.04,34096.49,2,HIT_SL,-1298.91,-0.006922,186347.14
2024-06-03,09:15 AM,2024-06-03 09:15,ADANIPOWER,LONG,174.0,170.52,170.52,179.22,182.7,535,HIT_SL,-1861.8,-0.009991,184485.34
2024-06-03,09:15 AM,2024-06-03 09:15,BIKAJI,LONG,602.22,590.17,590.17,620.28,632.33,153,HIT_SL,-1842.78,-0.009989,182642.56
2024-06-04,09:15 AM,2024-06-04 09:15,ADANIPOWER,LONG,174.6,171.11,171.11,179.84,183.33,523,HIT_SL,-1826.32,-0.009999,180816.25
2024-06-04,09:15 AM,2024-06-04 09:15,ATGL,LONG,1113.9,1091.62,1091.62,1147.32,1169.6,81,HIT_SL,-1804.52,-0.00998,179011.73
2024-06-04,09:15 AM,2024-06-04 09:15,ADANIENT,LONG,3515.31,3445.0,3445.0,3620.77,3691.07,25,HIT_SL,-1757.65,-0.009819,177254.07
2024-06-05,09:15 AM,2024-06-05 09:15,ADANIPOWER,LONG,148.4,155.82,145.43,152.85,155.82,597,HIT_T2,4429.74,0.024991,181683.81
2024-06-05,09:15 AM,2024-06-05 09:15,BLUESTARCO,LONG,1587.9,1556.14,1556.14,1635.54,1667.3,57,HIT_SL,-1810.21,-0.009964,179873.61
2024-06-05,09:15 AM,2024-06-05 09:15,BIKAJI,LONG,594.25,623.96,582.37,612.08,623.96,151,HIT_T2,4486.6,0.024943,184360.21
2024-06-06,09:15 AM,2024-06-06 09:15,BIKAJI,LONG,647.01,634.07,634.07,666.42,679.36,142,HIT_SL,-1837.5,-0.009967,182522.71
2024-06-06,09:15 AM,2024-06-06 09:15,DMART,LONG,4861.95,4764.71,4764.71,5007.81,5105.05,18,HIT_SL,-1750.3,-0.00959,180772.4
2024-06-06,09:15 AM,2024-06-06 09:15,ADANIPOWER,LONG,149.98,157.48,146.98,154.48,157.48,602,HIT_T2,4514.4,0.024973,185286.8
2024-06-07,09:15 AM,2024-06-07 09:15,AIIL,LONG,195.22,204.98,191.31,201.07,204.98,474,HIT_T2,4626.65,0.02497,189913.45
2024-06-07,09:15 AM,2024-06-07 09:15,BIKAJI,LONG,647.01,679.36,634.07,666.42,679.36,146,HIT_T2,4723.16,0.02487,194636.61
2024-06-07,09:15 AM,2024-06-07 09:15,AEGISLOG,LONG,776.8,776.8,761.26,800.1,815.63,125,EXPIRED_SAME_DAY,0.0,0.0,194636.61
2024-06-10,09:15 AM,2024-06-10 09:15,AIIL,LONG,213.41,209.14,209.14,219.81,224.08,456,HIT_SL,-1946.31,-0.01,192690.3
2024-06-10,09:15 AM,2024-06-10 09:15,ARE&M,LONG,1414.88,1485.62,1386.58,1457.33,1485.62,68,HIT_T2,4810.59,0.024965,197500.89
2024-06-10,09:15 AM,2024-06-10 09:15,BIKAJI,LONG,696.78,682.84,682.84,717.68,731.62,141,HIT_SL,-1964.91,-0.009949,195535.98
2024-06-11,09:15 AM,2024-06-11 09:15,BIKAJI,LONG,686.82,707.43,673.09,707.43,721.17,142,HIT_T1,2925.87,0.014963,198461.85
2024-06-11,09:15 AM,2024-06-11 09:15,ARE&M,LONG,1374.82,1347.33,1347.33,1416.07,1443.57,72,HIT_SL,-1979.75,-0.009975,196482.1
2024-06-11,09:15 AM,2024-06-11 09:15,BAYERCROP,LONG,5543.79,5710.11,5432.92,5710.11,5820.98,17,HIT_T1,2827.33,0.01439,199309.44
2024-06-12,09:15 AM,2024-06-12 09:15,AIIL,LONG,210.13,216.44,205.93,216.44,220.64,474,HIT_T1,2988.11,0.014992,202297.54
2024-06-12,09:15 AM,2024-06-12 09:15,ANANTRAJ,LONG,425.67,417.15,417.15,438.44,446.95,237,HIT_SL,-2017.67,-0.009974,200279.88
2024-06-12,09:15 AM,2024-06-12 09:15,ARE&M,LONG,1339.75,1312.95,1312.95,1379.94,1406.73,74,HIT_SL,-1982.82,-0.0099,198297.05
2024-06-13,09:15 AM,2024-06-13 09:15,AIIL,LONG,220.15,226.75,215.74,226.75,231.15,450,HIT_T1,2971.96,0.014987,201269.01
2024-06-13,09:15 AM,2024-06-13 09:15,AAVAS,LONG,1915.45,1877.14,1877.14,1972.91,2011.22,52,HIT_SL,-1992.07,-0.009898,199276.95
2024-06-13,09:15 AM,2024-06-13 09:15,ACUTAAS,LONG,660.74,660.07,647.53,680.56,693.78,150,EXPIRED_SAME_DAY,-100.95,-0.000507,199176.0
2024-06-14,09:15 AM,2024-06-14 09:15,AADHARHFC,LONG,398.0,417.9,390.04,409.94,417.9,250,HIT_T2,4975.0,0.024978,204151.0
2024-06-14,09:15 AM,2024-06-14 09:15,AIIL,LONG,222.8,229.49,218.35,229.49,233.94,458,HIT_T1,3061.31,0.014995,207212.31
2024-06-14,09:15 AM,2024-06-14 09:15,BALRAMCHIN,LONG,437.6,428.85,428.85,450.73,459.48,236,HIT_SL,-2065.49,-0.009968,205146.82
2024-06-18,09:15 AM,2024-06-18 09:15,BEML,LONG,2343.33,2296.47,2296.47,2413.63,2460.5,43,HIT_SL,-2015.27,-0.009824,203131.55
2024-06-18,09:15 AM,2024-06-18 09:15,ABSLAMC,LONG,635.16,626.55,622.46,654.22,666.92,159,EXPIRED_SAME_DAY,-1369.74,-0.006743,201761.81
2024-06-18,09:15 AM,2024-06-18 09:15,AADHARHFC,LONG,425.4,416.89,416.89,438.16,446.67,237,HIT_SL,-2016.4,-0.009994,199745.42
2024-06-19,09:15 AM,2024-06-19 09:15,BEML,LONG,2333.69,2287.01,2287.01,2403.7,2450.37,42,HIT_SL,-1960.3,-0.009814,197785.12
2024-06-19,09:15 AM,2024-06-19 09:15,BDL,LONG,1615.56,1583.25,1583.25,1664.03,1696.34,61,HIT_SL,-1970.98,-0.009965,195814.14
2024-06-19,09:15 AM,2024-06-19 09:15,ABREL,LONG,2305.96,2259.84,2259.84,2375.14,2421.26,42,HIT_SL,-1937.01,-0.009892,193877.13
2024-06-20,09:15 AM,2024-06-20 09:15,AIAENG,LONG,4199.29,4207.72,4115.31,4325.27,4409.26,23,EXPIRED_SAME_DAY,193.81,0.001,194070.94
2024-06-20,09:15 AM,2024-06-20 09:15,BEML,LONG,2232.5,2187.85,2187.85,2299.47,2344.12,43,HIT_SL,-1919.95,-0.009893,192150.99
2024-06-20,09:15 AM,2024-06-20 09:15,BLS,LONG,364.96,362.73,357.66,375.91,383.21,263,EXPIRED_SAME_DAY,-585.27,-0.003046,191565.72
2024-06-21,09:15 AM,2024-06-21 09:15,MAPMYINDIA,LONG,2513.86,2639.55,2463.58,2589.27,2639.55,38,HIT_T2,4776.33,0.024933,196342.05
2024-06-21,09:15 AM,2024-06-21 09:15,BEML,LONG,2209.01,2164.83,2164.83,2275.28,2319.46,44,HIT_SL,-1943.93,-0.009901,194398.12
2024-06-21,09:15 AM,2024-06-21 09:15,AIAENG,LONG,4173.52,4213.47,4090.05,4298.72,4382.19,23,EXPIRED_SAME_DAY,918.86,0.004727,195316.98
2024-06-24,09:15 AM,2024-06-24 09:15,MAPMYINDIA,LONG,2465.17,2415.87,2415.87,2539.12,2588.43,39,HIT_SL,-1922.83,-0.009845,193394.15
2024-06-24,09:15 AM,2024-06-24 09:15,AIAENG,LONG,4213.47,4258.87,4129.2,4339.87,4424.14,22,EXPIRED_SAME_DAY,998.87,0.005165,194393.03
2024-06-24,09:15 AM,2024-06-24 09:15,ASAHIINDIA,LONG,676.32,710.13,662.79,696.61,710.13,143,HIT_T2,4835.66,0.024876,199228.69
2024-06-25,09:15 AM,2024-06-25 09:15,MAPMYINDIA,LONG,2391.64,2398.5,2343.81,2463.39,2511.22,41,EXPIRED_SAME_DAY,281.09,0.001411,199509.78
2024-06-25,09:15 AM,2024-06-25 09:15,BBTC,LONG,1965.72,1926.4,1926.4,2024.69,2064.0,50,HIT_SL,-1965.72,-0.009853,197544.06
2024-06-25,09:15 AM,2024-06-25 09:15,ASAHIINDIA,LONG,711.13,696.9,696.9,732.46,746.68,138,HIT_SL,-1962.71,-0.009936,195581.35
2024-06-26,09:15 AM,2024-06-26 09:15,MAPMYINDIA,LONG,2344.94,2298.04,2298.04,2415.29,2462.19,41,HIT_SL,-1922.85,-0.009831,193658.5
2024-06-26,09:15 AM,2024-06-26 09:15,ARE&M,LONG,1621.75,1702.83,1589.31,1670.4,1702.83,59,HIT_T2,4784.15,0.024704,198442.65
2024-06-26,09:15 AM,2024-06-26 09:15,BBTC,LONG,1900.88,1911.18,1862.86,1957.91,1995.93,52,EXPIRED_SAME_DAY,535.56,0.002699,198978.21
2024-06-27,09:15 AM,2024-06-27 09:15,BBTC,LONG,1910.49,1872.28,1872.28,1967.81,2006.02,52,HIT_SL,-1986.91,-0.009986,196991.29
2024-06-27,09:15 AM,2024-06-27 09:15,ARE&M,LONG,1626.62,1594.09,1594.09,1675.42,1707.96,60,HIT_SL,-1951.95,-0.009909,195039.34
2024-06-27,09:15 AM,2024-06-27 09:15,AIIL,LONG,232.79,228.14,228.14,239.78,244.43,418,HIT_SL,-1946.16,-0.009978,193093.18
2024-06-28,09:15 AM,2024-06-28 09:15,BBTC,LONG,1864.05,1957.25,1826.77,1919.97,1957.25,51,HIT_T2,4753.33,0.024617,197846.51
2024-06-28,09:15 AM,2024-06-28 09:15,ARE&M,LONG,1561.25,1639.31,1530.02,1608.09,1639.31,63,HIT_T2,4917.93,0.024857,202764.44
2024-06-28,09:15 AM,2024-06-28 09:15,360ONE,LONG,920.87,966.91,902.45,948.5,966.91,110,HIT_T2,5064.79,0.024979,207829.23
2024-07-01,09:15 AM,2024-07-01 09:15,BBTC,LONG,2005.93,2066.11,1965.81,2066.11,2106.23,51,HIT_T1,3069.08,0.014767,210898.31
2024-07-01,09:15 AM,2024-07-01 09:15,ARE&M,LONG,1619.79,1668.39,1587.4,1668.39,1700.78,65,HIT_T1,3158.6,0.014977,214056.91
2024-07-01,09:15 AM,2024-07-01 09:15,360ONE,LONG,975.79,956.27,956.27,1005.06,1024.58,109,HIT_SL,-2127.22,-0.009938,211929.69
2024-07-02,09:15 AM,2024-07-02 09:15,ARE&M,LONG,1675.41,1641.91,1641.91,1725.68,1759.18,63,HIT_SL,-2111.02,-0.009961,209818.66
2024-07-02,09:15 AM,2024-07-02 09:15,360ONE,LONG,951.42,932.39,932.39,979.96,998.99,110,HIT_SL,-2093.12,-0.009976,207725.54
2024-07-02,09:15 AM,2024-07-02 09:15,APOLLOTYRE,LONG,528.78,518.2,518.2,544.64,555.21,196,HIT_SL,-2072.8,-0.009979,205652.74
2024-07-03,09:15 AM,2024-07-03 09:15,360ONE,LONG,948.33,929.36,929.36,976.78,995.75,108,HIT_SL,-2048.39,-0.00996,203604.35
2024-07-03,09:15 AM,2024-07-03 09:15,AMBER,LONG,4510.0,4645.3,4419.8,4645.3,4735.5,22,HIT_T1,2976.6,0.01462,206580.95
2024-07-03,09:15 AM,2024-07-03 09:15,ANANTRAJ,LONG,483.82,485.31,474.14,498.33,508.01,213,EXPIRED_SAME_DAY,318.13,0.00154,206899.08
2024-07-04,09:15 AM,2024-07-04 09:15,ANANTRAJ,LONG,486.85,477.12,477.12,501.46,511.2,212,HIT_SL,-2064.26,-0.009977,204834.81
2024-07-04,09:15 AM,2024-07-04 09:15,BAJAJHLDNG,LONG,9067.5,9520.88,8886.15,9339.53,9520.88,11,HIT_T2,4987.13,0.024347,209821.94
2024-07-04,09:15 AM,2024-07-04 09:15,AADHARHFC,LONG,441.9,433.06,433.06,455.16,463.99,237,HIT_SL,-2094.61,-0.009983,207727.33
2024-07-05,09:15 AM,2024-07-05 09:15,BAJAJHLDNG,LONG,9633.0,9440.34,9440.34,9921.99,10114.65,10,HIT_SL,-1926.6,-0.009275,205800.73
2024-07-05,09:15 AM,2024-07-05 09:15,ANANTRAJ,LONG,487.9,512.3,478.14,502.54,512.3,210,HIT_T2,5122.95,0.024893,210923.69
2024-07-05,09:15 AM,2024-07-05 09:15,BBTC,LONG,2034.33,2014.27,1993.64,2095.36,2136.05,51,EXPIRED_SAME_DAY,-1023.0,-0.00485,209900.69
2024-07-08,09:15 AM,2024-07-08 09:15,ANANTRAJ,LONG,527.78,543.61,517.22,543.61,554.17,198,HIT_T1,3135.01,0.014936,213035.69
2024-07-08,09:15 AM,2024-07-08 09:15,BEML,LONG,2566.12,2643.1,2514.79,2643.1,2694.42,41,HIT_T1,3156.32,0.014816,216192.02
2024-07-08,09:15 AM,2024-07-08 09:15,BAJAJHLDNG,LONG,9520.88,9657.52,9330.46,9806.5,9996.92,11,EXPIRED_SAME_DAY,1503.11,0.006953,217695.13
2024-07-09,09:15 AM,2024-07-09 09:15,ANANTRAJ,LONG,546.15,535.23,535.23,562.53,573.46,199,HIT_SL,-2173.68,-0.009985,215521.46
2024-07-09,09:15 AM,2024-07-09 09:15,BEML,LONG,2581.91,2530.27,2530.27,2659.37,2711.0,41,HIT_SL,-2117.17,-0.009823,213404.29
2024-07-09,09:15 AM,2024-07-09 09:15,BAJAJHLDNG,LONG,9613.5,9601.8,9421.23,9901.91,10094.18,11,EXPIRED_SAME_DAY,-128.7,-0.000603,213275.59
2024-07-10,09:15 AM,2024-07-10 09:15,BLUESTARCO,LONG,1846.3,1809.38,1809.38,1901.69,1938.62,57,HIT_SL,-2104.79,-0.009869,211170.8
2024-07-10,09:15 AM,2024-07-10 09:15,CESC,LONG,172.26,168.81,168.81,177.43,180.87,612,HIT_SL,-2108.45,-0.009985,209062.36
2024-07-10,09:15 AM,2024-07-10 09:15,BBTC,LONG,2299.16,2253.18,2253.18,2368.14,2414.12,45,HIT_SL,-2069.25,-0.009898,206993.11
2024-07-11,09:15 AM,2024-07-11 09:15,CESC,LONG,176.11,172.59,172.59,181.39,184.92,587,HIT_SL,-2067.53,-0.009988,204925.58
2024-07-11,09:15 AM,2024-07-11 09:15,AUROPHARMA,LONG,1329.01,1312.97,1302.43,1368.88,1395.46,77,EXPIRED_SAME_DAY,-1235.06,-0.006027,203690.52
2024-07-11,09:15 AM,2024-07-11 09:15,BBTC,LONG,2224.23,2290.95,2179.74,2290.95,2335.44,45,HIT_T1,3002.71,0.014742,206693.23
2024-07-12,09:15 AM,2024-07-12 09:15,CESC,LONG,180.99,177.37,177.37,186.42,190.04,570,HIT_SL,-2063.33,-0.009983,204629.9
2024-07-12,09:15 AM,2024-07-12 09:15,BBTC,LONG,2267.78,2335.81,2222.42,2335.81,2381.17,45,HIT_T1,3061.5,0.014961,207691.4
2024-07-12,09:15 AM,2024-07-12 09:15,BEML,LONG,2536.51,2485.78,2485.78,2612.6,2663.33,40,HIT_SL,-2029.21,-0.00977,205662.19
2024-07-15,09:15 AM,2024-07-15 09:15,BBTC,LONG,2245.22,2312.57,2200.31,2312.57,2357.48,45,HIT_T1,3031.04,0.014738,208693.23
2024-07-15,09:15 AM,2024-07-15 09:15,CESC,LONG,175.58,172.07,172.07,180.85,184.36,594,HIT_SL,-2085.93,-0.009995,206607.3
2024-07-15,09:15 AM,2024-07-15 09:15,AFFLE,LONG,1440.0,1411.2,1411.2,1483.2,1512.0,71,HIT_SL,-2044.8,-0.009897,204562.5
2024-07-16,09:15 AM,2024-07-16 09:15,BBTC,LONG,2259.73,2214.54,2214.54,2327.53,2372.72,45,HIT_SL,-2033.76,-0.009942,202528.74
2024-07-16,09:15 AM,2024-07-16 09:15,MAHABANK,LONG,65.24,63.93,63.93,67.19,68.5,1552,HIT_SL,-2024.91,-0.009998,200503.83
2024-07-16,09:15 AM,2024-07-16 09:15,CESC,LONG,173.75,170.28,170.28,178.96,182.44,576,HIT_SL,-2001.62,-0.009983,198502.21
2024-07-18,09:15 AM,2024-07-18 09:15,BLUEDART,LONG,8824.01,8647.53,8647.53,9088.73,9265.21,11,HIT_SL,-1941.28,-0.00978,196560.93
2024-07-18,09:15 AM,2024-07-18 09:15,BHARTIHEXA,LONG,1118.37,1096.0,1096.0,1151.92,1174.29,87,HIT_SL,-1945.96,-0.0099,194614.96
2024-07-18,09:15 AM,2024-07-18 09:15,AADHARHFC,LONG,473.0,463.54,463.54,487.19,496.65,205,HIT_SL,-1939.3,-0.009965,192675.66
2024-07-19,09:15 AM,2024-07-19 09:15,AADHARHFC,LONG,465.9,456.58,456.58,479.88,489.19,206,HIT_SL,-1919.51,-0.009962,190756.16
2024-07-19,09:15 AM,2024-07-19 09:15,BSOFT,LONG,733.15,718.49,718.49,755.15,769.81,130,HIT_SL,-1906.2,-0.009993,188849.96
2024-07-19,09:15 AM,2024-07-19 09:15,BHARTIHEXA,LONG,1115.28,1148.74,1092.97,1148.74,1171.04,84,HIT_T1,2810.51,0.014882,191660.47
2024-07-22,09:15 AM,2024-07-22 09:15,BHARTIHEXA,LONG,1098.86,1088.81,1076.88,1131.83,1153.81,87,EXPIRED_SAME_DAY,-874.1,-0.004561,190786.37
2024-07-22,09:15 AM,2024-07-22 09:15,AADHARHFC,LONG,447.9,470.29,438.94,461.34,470.29,212,HIT_T2,4747.74,0.024885,195534.11
2024-07-22,09:15 AM,2024-07-22 09:15,ANURAS,LONG,771.44,794.58,756.01,794.58,810.01,126,HIT_T1,2916.04,0.014913,198450.15
2024-07-23,09:15 AM,2024-07-23 09:15,AADHARHFC,LONG,480.2,470.6,470.6,494.61,504.21,206,HIT_SL,-1978.42,-0.009969,196471.72
